id,word_id,kanji_id,created_at,kanji_meaning_in_word,updated_at
394,81,183,2026-07-11T13:39:40.647295+00:00,black,2026-07-11T13:39:40.647295+00:00
395,206,184,2026-07-11T13:39:40.647295+00:00,"round, circular, spherical",2026-07-11T13:39:40.647295+00:00
396,363,185,2026-07-11T13:39:40.647295+00:00,"local, hometown, home area",2026-07-11T13:39:40.647295+00:00
397,89,185,2026-07-11T13:39:40.647295+00:00,"healthy, energetic, lively",2026-07-11T13:39:40.647295+00:00
398,236,186,2026-07-11T13:39:40.647295+00:00,"simultaneous, at the same time",2026-07-11T13:39:40.647295+00:00
399,109,186,2026-07-11T13:39:40.647295+00:00,"same, identical",2026-07-11T13:39:40.647295+00:00
400,668,187,2026-07-11T13:39:40.647295+00:00,"probably, maybe, perhaps",2026-07-11T13:39:40.647295+00:00
401,79,187,2026-07-11T13:39:40.647295+00:00,"many, numerous, a lot",2026-07-11T13:39:40.647295+00:00
402,741,188,2026-07-11T13:39:40.647295+00:00,"sun, solar",2026-07-11T13:39:40.647295+00:00
403,112,188,2026-07-11T13:39:40.647295+00:00,"fat, thick, bold",2026-07-11T13:39:40.647295+00:00
404,207,189,2026-07-11T13:39:40.647295+00:00,"few, scarce, little",2026-07-11T13:39:40.647295+00:00
405,476,190,2026-07-11T13:39:40.647295+00:00,"plaza, square, open space",2026-07-11T13:39:40.647295+00:00
406,147,190,2026-07-11T13:39:40.647295+00:00,"wide, spacious, broad",2026-07-11T13:39:40.647295+00:00
407,394,191,2026-07-11T13:39:40.647295+00:00,"weak point, weakness",2026-07-11T13:39:40.647295+00:00
408,191,191,2026-07-11T13:39:40.647295+00:00,"weak, feeble, mild",2026-07-11T13:39:40.647295+00:00
409,840,192,2026-07-11T13:39:40.647295+00:00,"study, studying",2026-07-11T13:39:40.647295+00:00
410,185,192,2026-07-11T13:39:40.647295+00:00,"strong, powerful, tough",2026-07-11T13:39:40.647295+00:00
411,216,193,2026-07-11T13:39:40.647295+00:00,"thin, slender, narrow",2026-07-11T13:39:40.647295+00:00
412,158,193,2026-07-11T13:39:40.647295+00:00,"detailed, small, fine",2026-07-11T13:39:40.647295+00:00
413,926,194,2026-07-11T13:39:40.647295+00:00,"neighborhood, vicinity",2026-07-11T13:39:40.647295+00:00
414,806,194,2026-07-11T13:39:40.647295+00:00,"recently, these days",2026-07-11T13:39:40.647295+00:00
415,107,194,2026-07-11T13:39:40.647295+00:00,"near, close, soon",2026-07-11T13:39:40.647295+00:00
416,641,195,2026-07-11T13:39:40.647295+00:00,"excursion, field trip",2026-07-11T13:39:40.647295+00:00
417,82,195,2026-07-11T13:39:40.647295+00:00,"far, distant",2026-07-11T13:39:40.647295+00:00
418,874,196,2026-07-11T13:39:40.647295+00:00,height (of a person),2026-07-11T13:39:40.647295+00:00
419,390,196,2026-07-11T13:39:40.647295+00:00,school principal,2026-07-11T13:39:40.647295+00:00
420,217,196,2026-07-11T13:39:40.647295+00:00,"long, lengthy",2026-07-11T13:39:40.647295+00:00
421,822,197,2026-07-11T13:39:40.647295+00:00,high school,2026-07-11T13:39:40.647295+00:00
422,402,197,2026-07-11T13:39:40.647295+00:00,"best, highest, maximum",2026-07-11T13:39:40.647295+00:00
423,80,197,2026-07-11T13:39:40.647295+00:00,"tall, high, expensive",2026-07-11T13:39:40.647295+00:00
424,522,198,2026-07-11T13:39:40.647295+00:00,"traffic, transportation",2026-07-11T13:39:40.647295+00:00
425,358,198,2026-07-11T13:39:40.647295+00:00,"exchange, replacement",2026-07-11T13:39:40.647295+00:00
426,1008,199,2026-07-11T13:39:40.647295+00:00,Tokyo,2026-07-11T13:39:40.647295+00:00
427,587,199,2026-07-11T13:39:40.647295+00:00,Kyoto,2026-07-11T13:39:40.647295+00:00
428,938,200,2026-07-11T13:39:40.647295+00:00,this month,2026-07-11T13:39:40.647295+00:00
429,919,200,2026-07-11T13:39:40.647295+00:00,today,2026-07-11T13:39:40.647295+00:00
430,891,200,2026-07-11T13:39:40.647295+00:00,this year,2026-07-11T13:39:40.647295+00:00
431,861,201,2026-07-11T13:39:40.647295+00:00,body,2026-07-11T13:39:40.647295+00:00
432,606,201,2026-07-11T13:39:40.647295+00:00,"physical education, gym class",2026-07-11T13:39:40.647295+00:00
433,347,201,2026-07-11T13:39:40.647295+00:00,"experience, first-hand experience",2026-07-11T13:39:40.647295+00:00
434,850,202,2026-07-11T13:39:40.647295+00:00,what,2026-07-11T13:39:40.647295+00:00
435,930,203,2026-07-11T13:39:40.647295+00:00,older brother,2026-07-11T13:39:40.647295+00:00
436,727,203,2026-07-11T13:39:40.647295+00:00,"siblings, brothers",2026-07-11T13:39:40.647295+00:00
437,836,204,2026-07-11T13:39:40.647295+00:00,park,2026-07-11T13:39:40.647295+00:00
438,297,204,2026-07-11T13:39:40.647295+00:00,"official, formal, formula",2026-07-11T13:39:40.647295+00:00
439,452,205,2026-07-11T13:39:40.647295+00:00,"indoors, interior",2026-07-11T13:39:40.647295+00:00
440,352,205,2026-07-11T13:39:40.647295+00:00,"domestic, within the country",2026-07-11T13:39:40.647295+00:00
441,927,206,2026-07-11T13:39:40.647295+00:00,winter,2026-07-11T13:39:40.647295+00:00
442,899,206,2026-07-11T13:39:40.647295+00:00,winter vacation,2026-07-11T13:39:40.647295+00:00
443,472,207,2026-07-11T13:39:40.647295+00:00,"Japanese sword, katana",2026-07-11T13:39:40.647295+00:00
444,923,208,2026-07-11T13:39:40.647295+00:00,north,2026-07-11T13:39:40.647295+00:00
445,791,208,2026-07-11T13:39:40.647295+00:00,Hokkaido,2026-07-11T13:39:40.647295+00:00
446,934,209,2026-07-11T13:39:40.647295+00:00,"morning, AM",2026-07-11T13:39:40.647295+00:00
447,876,209,2026-07-11T13:39:40.647295+00:00,"afternoon, PM",2026-07-11T13:39:40.647295+00:00
448,571,270,2026-07-11T13:40:33.314941+00:00,"the West, Western world",2026-07-11T13:40:33.314941+00:00
449,751,230,2026-07-11T13:40:33.314941+00:00,city,2026-07-11T13:40:33.314941+00:00
450,730,249,2026-07-11T13:40:33.314941+00:00,"life, living, daily life",2026-07-11T13:40:33.314941+00:00
451,404,269,2026-07-11T13:40:33.314941+00:00,"matcha, powdered green tea",2026-07-11T13:40:33.314941+00:00
452,625,275,2026-07-11T13:40:33.314941+00:00,valley,2026-07-11T13:40:33.314941+00:00
453,849,226,2026-07-11T13:40:33.314941+00:00,family,2026-07-11T13:40:33.314941+00:00
454,662,261,2026-07-11T13:40:33.314941+00:00,"calculation, computation",2026-07-11T13:40:33.314941+00:00
455,775,229,2026-07-11T13:40:33.314941+00:00,"factory, plant",2026-07-11T13:40:33.314941+00:00
456,699,238,2026-07-11T13:40:33.314941+00:00,"method, way, means",2026-07-11T13:40:33.314941+00:00
457,870,65,2026-07-11T13:40:33.314941+00:00,"field, meadow",2026-07-11T13:40:33.314941+00:00
458,519,54,2026-07-11T13:40:33.314941+00:00,"management, administration",2026-07-11T13:40:33.314941+00:00
459,770,246,2026-07-11T13:40:33.314941+00:00,mother,2026-07-11T13:40:33.314941+00:00
460,858,30,2026-07-11T13:40:33.314941+00:00,bicycle,2026-07-11T13:40:33.314941+00:00
461,388,245,2026-07-11T13:40:33.314941+00:00,east exit/entrance,2026-07-11T13:40:33.314941+00:00
462,418,96,2026-07-11T13:40:33.314941+00:00,blanket,2026-07-11T13:40:33.314941+00:00
463,879,246,2026-07-11T13:40:33.314941+00:00,mom (polite),2026-07-11T13:40:33.314941+00:00
464,774,226,2026-07-11T13:40:33.314941+00:00,"home, household",2026-07-11T13:40:33.314941+00:00
465,424,256,2026-07-11T13:40:33.314941+00:00,TV/radio program,2026-07-11T13:40:33.314941+00:00
466,785,252,2026-07-11T13:40:33.314941+00:00,father,2026-07-11T13:40:33.314941+00:00
467,703,77,2026-07-11T13:40:33.314941+00:00,foreign country,2026-07-11T13:40:33.314941+00:00
468,591,244,2026-07-11T13:40:33.314941+00:00,this morning,2026-07-11T13:40:33.314941+00:00
469,862,221,2026-07-11T13:40:33.314941+00:00,"outside, outdoors",2026-07-11T13:40:33.314941+00:00
470,430,281,2026-07-11T13:40:33.314941+00:00,"heavy snow, snowstorm",2026-07-11T13:40:33.314941+00:00
471,701,263,2026-07-11T13:40:33.314941+00:00,newspaper paper,2026-07-11T13:40:33.314941+00:00
472,912,271,2026-07-11T13:40:33.314941+00:00,"kindness, kind",2026-07-11T13:40:33.314941+00:00
473,436,260,2026-07-11T13:40:33.314941+00:00,textbook,2026-07-11T13:40:33.314941+00:00
474,631,262,2026-07-11T13:40:33.314941+00:00,United States of America,2026-07-11T13:40:33.314941+00:00
475,235,65,2026-07-11T13:40:33.314941+00:00,"field, area, domain",2026-07-11T13:40:33.314941+00:00
476,834,258,2026-07-11T13:40:33.314941+00:00,"company, corporation",2026-07-11T13:40:33.314941+00:00
477,427,257,2026-07-11T13:40:33.314941+00:00,arrow,2026-07-11T13:40:33.314941+00:00
478,773,227,2026-07-11T13:40:33.314941+00:00,Buddhist temple,2026-07-11T13:40:33.314941+00:00
479,405,251,2026-07-11T13:40:33.314941+00:00,perfect score,2026-07-11T13:40:33.314941+00:00
480,377,236,2026-07-11T13:40:33.314941+00:00,"door, sliding door",2026-07-11T13:40:33.314941+00:00
481,948,42,2026-07-11T13:40:33.314941+00:00,"various, all kinds",2026-07-11T13:40:33.314941+00:00
482,524,279,2026-07-11T13:40:33.314941+00:00,"gate, entrance",2026-07-11T13:40:33.314941+00:00
483,679,217,2026-07-11T13:40:33.314941+00:00,"underground, basement",2026-07-11T13:40:33.314941+00:00
484,936,271,2026-07-11T13:40:33.314941+00:00,parent,2026-07-11T13:40:33.314941+00:00
485,1083,252,2026-07-11T13:40:33.314941+00:00,father (humble),2026-07-11T13:40:33.314941+00:00
486,750,214,2026-07-11T13:40:33.314941+00:00,typhoon,2026-07-11T13:40:33.314941+00:00
487,369,266,2026-07-11T13:40:33.314941+00:00,bullet train,2026-07-11T13:40:33.314941+00:00
488,719,262,2026-07-11T13:40:33.314941+00:00,(uncooked) rice,2026-07-11T13:40:33.314941+00:00
489,985,250,2026-07-11T13:40:33.314941+00:00,"sea, ocean",2026-07-11T13:40:33.314941+00:00
490,526,266,2026-07-11T13:40:33.314941+00:00,"route, line",2026-07-11T13:40:33.314941+00:00
491,706,253,2026-07-11T13:40:33.314941+00:00,beef,2026-07-11T13:40:33.314941+00:00
492,876,234,2026-07-11T13:40:33.314941+00:00,"afternoon, PM",2026-07-11T13:40:33.314941+00:00
493,1072,232,2026-07-11T13:40:33.314941+00:00,younger brother,2026-07-11T13:40:33.314941+00:00
494,703,221,2026-07-11T13:40:33.314941+00:00,foreign country,2026-07-11T13:40:33.314941+00:00
495,702,276,2026-07-11T13:40:33.314941+00:00,next week,2026-07-11T13:40:33.314941+00:00
496,781,235,2026-07-11T13:40:33.314941+00:00,"worry, concern, anxiety",2026-07-11T13:40:33.314941+00:00
497,718,260,2026-07-11T13:40:33.314941+00:00,science (school subject),2026-07-11T13:40:33.314941+00:00
498,1078,242,2026-07-11T13:40:33.314941+00:00,"time, duration",2026-07-11T13:40:33.314941+00:00
499,586,238,2026-07-11T13:40:33.314941+00:00,"how to use, way of using",2026-07-11T13:40:33.314941+00:00
500,407,237,2026-07-11T13:40:33.314941+00:00,"genius, prodigy",2026-07-11T13:40:33.314941+00:00
501,446,279,2026-07-11T13:40:33.314941+00:00,"specialty, expertise",2026-07-11T13:40:33.314941+00:00
502,632,278,2026-07-11T13:40:33.314941+00:00,"village, hometown, birthplace",2026-07-11T13:40:33.314941+00:00
503,181,231,2026-07-11T13:40:33.314941+00:00,Japanese archery,2026-07-11T13:40:33.314941+00:00
504,706,68,2026-07-11T13:40:33.314941+00:00,beef,2026-07-11T13:40:33.314941+00:00
505,990,225,2026-07-11T13:40:33.314941+00:00,classroom,2026-07-11T13:40:33.314941+00:00
506,293,212,2026-07-11T13:40:33.314941+00:00,"cause, reason, origin",2026-07-11T13:40:33.314941+00:00
507,489,251,2026-07-11T13:40:33.314941+00:00,"score, points",2026-07-11T13:40:33.314941+00:00
508,743,240,2026-07-11T13:40:33.314941+00:00,spring vacation,2026-07-11T13:40:33.314941+00:00
509,869,217,2026-07-11T13:40:33.314941+00:00,map,2026-07-11T13:40:33.314941+00:00
510,379,96,2026-07-11T13:40:33.314941+00:00,"wool yarn, knitting yarn",2026-07-11T13:40:33.314941+00:00
511,465,251,2026-07-11T13:40:33.314941+00:00,"defect, flaw",2026-07-11T13:40:33.314941+00:00
512,803,235,2026-07-11T13:40:33.314941+00:00,"heart, mind, spirit",2026-07-11T13:40:33.314941+00:00
513,473,229,2026-07-11T13:40:33.314941+00:00,"device, ingenuity, scheme",2026-07-11T13:40:33.314941+00:00
514,810,45,2026-07-11T13:40:33.314941+00:00,"plan, project",2026-07-11T13:40:33.314941+00:00
515,602,30,2026-07-11T13:40:33.314941+00:00,"nature, natural",2026-07-11T13:40:33.314941+00:00
516,809,226,2026-07-11T13:40:33.314941+00:00,"house, home",2026-07-11T13:40:33.314941+00:00
517,696,245,2026-07-11T13:40:33.314941+00:00,east,2026-07-11T13:40:33.314941+00:00
518,777,241,2026-07-11T13:40:33.314941+00:00,daytime,2026-07-11T13:40:33.314941+00:00
519,780,210,2026-07-11T13:40:33.314941+00:00,"half a year, six months",2026-07-11T13:40:33.314941+00:00
520,637,271,2026-07-11T13:40:33.314941+00:00,parents (both),2026-07-11T13:40:33.314941+00:00
521,965,247,2026-07-11T13:40:33.314941+00:00,every day,2026-07-11T13:40:33.314941+00:00
522,726,247,2026-07-11T13:40:33.314941+00:00,every week,2026-07-11T13:40:33.314941+00:00
523,957,244,2026-07-11T13:40:33.314941+00:00,morning,2026-07-11T13:40:33.314941+00:00
524,940,77,2026-07-11T13:40:33.314941+00:00,"country, nation",2026-07-11T13:40:33.314941+00:00
525,1025,265,2026-07-11T13:40:33.314941+00:00,"picture, painting, drawing",2026-07-11T13:40:33.314941+00:00
526,560,274,2026-07-11T13:40:33.314941+00:00,language study,2026-07-11T13:40:33.314941+00:00
527,875,262,2026-07-11T13:40:33.314941+00:00,rice (polite),2026-07-11T13:40:33.314941+00:00
528,724,239,2026-07-11T13:40:33.314941+00:00,star,2026-07-11T13:40:33.314941+00:00
529,836,216,2026-07-11T13:40:33.314941+00:00,park,2026-07-11T13:40:33.314941+00:00
530,243,268,2026-07-11T13:40:33.314941+00:00,boarding a ship,2026-07-11T13:40:33.314941+00:00
531,991,280,2026-07-11T13:40:33.314941+00:00,"interval, space, between",2026-07-11T13:40:33.314941+00:00
532,966,246,2026-07-11T13:40:33.314941+00:00,mother (humble),2026-07-11T13:40:33.314941+00:00
533,424,264,2026-07-11T13:40:33.314941+00:00,TV/radio program,2026-07-11T13:40:33.314941+00:00
534,682,247,2026-07-11T13:40:33.314941+00:00,every month,2026-07-11T13:40:33.314941+00:00
535,882,252,2026-07-11T13:40:33.314941+00:00,dad (polite),2026-07-11T13:40:33.314941+00:00
536,846,269,2026-07-11T13:40:33.314941+00:00,tea,2026-07-11T13:40:33.314941+00:00
537,686,214,2026-07-11T13:40:33.314941+00:00,kitchen,2026-07-11T13:40:33.314941+00:00
538,593,273,2026-07-11T13:40:33.314941+00:00,"commemoration, memory, souvenir",2026-07-11T13:40:33.314941+00:00
539,639,277,2026-07-11T13:40:33.314941+00:00,"road, street",2026-07-11T13:40:33.314941+00:00
540,573,273,2026-07-11T13:40:33.314941+00:00,"record, document",2026-07-11T13:40:33.314941+00:00
541,508,234,2026-07-11T13:40:33.314941+00:00,"regret, remorse",2026-07-11T13:40:33.314941+00:00
542,542,266,2026-07-11T13:40:33.314941+00:00,"line, wire",2026-07-11T13:40:33.314941+00:00
543,676,261,2026-07-11T13:40:33.314941+00:00,"arithmetic, elementary math",2026-07-11T13:40:33.314941+00:00
544,839,282,2026-07-11T13:40:33.314941+00:00,cloud,2026-07-11T13:40:33.314941+00:00
545,904,223,2026-07-11T13:40:33.314941+00:00,younger sister,2026-07-11T13:40:33.314941+00:00
546,746,273,2026-07-11T13:40:33.314941+00:00,"diary, journal",2026-07-11T13:40:33.314941+00:00
547,766,263,2026-07-11T13:40:33.314941+00:00,paper,2026-07-11T13:40:33.314941+00:00
548,946,220,2026-07-11T13:40:33.314941+00:00,summer vacation,2026-07-11T13:40:33.314941+00:00
549,1044,54,2026-07-11T13:40:33.314941+00:00,"cooking, cuisine",2026-07-11T13:40:33.314941+00:00
550,980,241,2026-07-11T13:40:33.314941+00:00,"noon, daytime",2026-07-11T13:40:33.314941+00:00
551,395,239,2026-07-11T13:40:33.314941+00:00,constellation,2026-07-11T13:40:33.314941+00:00
552,790,247,2026-07-11T13:40:33.314941+00:00,every year,2026-07-11T13:40:33.314941+00:00
553,517,272,2026-07-11T13:40:33.314941+00:00,"corner, angle",2026-07-11T13:40:33.314941+00:00
554,1082,241,2026-07-11T13:40:33.314941+00:00,lunch,2026-07-11T13:40:33.314941+00:00
555,704,254,2026-07-11T13:40:33.314941+00:00,"errand, business to attend to",2026-07-11T13:40:33.314941+00:00
556,432,277,2026-07-11T13:40:33.314941+00:00,calligraphy,2026-07-11T13:40:33.314941+00:00
557,1018,244,2026-07-11T13:40:33.314941+00:00,breakfast,2026-07-11T13:40:33.314941+00:00
558,728,216,2026-07-11T13:40:33.314941+00:00,zoo,2026-07-11T13:40:33.314941+00:00
559,1071,42,2026-07-11T13:40:33.314941+00:00,color,2026-07-11T13:40:33.314941+00:00
560,279,254,2026-07-11T13:40:33.314941+00:00,"use, usage",2026-07-11T13:40:33.314941+00:00
561,525,264,2026-07-11T13:40:33.314941+00:00,"combination, pairing",2026-07-11T13:40:33.314941+00:00
562,670,224,2026-07-11T13:40:33.314941+00:00,sisters,2026-07-11T13:40:33.314941+00:00
563,504,236,2026-07-11T13:40:33.314941+00:00,"outdoors, open air",2026-07-11T13:40:33.314941+00:00
564,457,229,2026-07-11T13:40:33.314941+00:00,construction work,2026-07-11T13:40:33.314941+00:00
565,1059,274,2026-07-11T13:40:33.314941+00:00,English language,2026-07-11T13:40:33.314941+00:00
566,711,216,2026-07-11T13:40:33.314941+00:00,kindergarten,2026-07-11T13:40:33.314941+00:00
567,646,258,2026-07-11T13:40:33.314941+00:00,Shinto shrine,2026-07-11T13:40:33.314941+00:00
568,811,269,2026-07-11T13:40:33.314941+00:00,brown (color),2026-07-11T13:40:33.314941+00:00
569,607,259,2026-07-11T13:40:33.314941+00:00,autumn equinox,2026-07-11T13:40:33.314941+00:00
570,662,45,2026-07-11T13:40:33.314941+00:00,calculation,2026-07-11T13:40:33.314941+00:00
571,816,222,2026-07-11T13:40:33.314941+00:00,"tonight, this evening",2026-07-11T13:40:33.314941+00:00
572,939,30,2026-07-11T13:40:33.314941+00:00,"oneself, myself",2026-07-11T13:40:33.314941+00:00
573,997,10,2026-07-11T13:40:33.314941+00:00,"shop, store",2026-07-11T13:40:33.314941+00:00
574,726,276,2026-07-11T13:40:33.314941+00:00,every week,2026-07-11T13:40:33.314941+00:00
575,319,77,2026-07-11T13:40:33.314941+00:00,international,2026-07-11T13:40:33.314941+00:00
576,487,219,2026-07-11T13:40:33.314941+00:00,"loud voice, shout",2026-07-11T13:40:33.314941+00:00
577,952,243,2026-07-11T13:40:33.314941+00:00,day of the week,2026-07-11T13:40:33.314941+00:00
578,950,224,2026-07-11T13:40:33.314941+00:00,older sister,2026-07-11T13:40:33.314941+00:00
579,502,240,2026-07-11T13:40:33.314941+00:00,spring equinox,2026-07-11T13:40:33.314941+00:00
580,807,62,2026-07-11T13:40:33.314941+00:00,pond,2026-07-11T13:40:33.314941+00:00
581,391,255,2026-07-11T13:40:33.314941+00:00,"painter, artist",2026-07-11T13:40:33.314941+00:00
582,660,260,2026-07-11T13:40:33.314941+00:00,science,2026-07-11T13:40:33.314941+00:00
583,644,212,2026-07-11T13:40:33.314941+00:00,"plateau, highlands",2026-07-11T13:40:33.314941+00:00
584,461,230,2026-07-11T13:40:33.314941+00:00,"market, marketplace",2026-07-11T13:40:33.314941+00:00
585,810,255,2026-07-11T13:40:33.314941+00:00,"plan, project",2026-07-11T13:40:33.314941+00:00
586,674,54,2026-07-11T13:40:33.314941+00:00,"reason, cause",2026-07-11T13:40:33.314941+00:00
587,761,240,2026-07-11T13:40:33.314941+00:00,spring (season),2026-07-11T13:40:33.314941+00:00
588,897,213,2026-07-11T13:40:33.314941+00:00,friend,2026-07-11T13:40:33.314941+00:00
589,400,228,2026-07-11T13:40:33.314941+00:00,"rock, boulder, crag",2026-07-11T13:40:33.314941+00:00
590,729,250,2026-07-11T13:40:33.314941+00:00,"overseas, abroad",2026-07-11T13:40:33.314941+00:00
591,764,259,2026-07-11T13:40:33.314941+00:00,"autumn, fall",2026-07-11T13:40:33.314941+00:00
592,462,268,2026-07-11T13:40:33.314941+00:00,"steamship, steamboat",2026-07-11T13:40:33.314941+00:00
593,1000,234,2026-07-11T13:40:33.314941+00:00,"after, later, behind",2026-07-11T13:40:33.314941+00:00
594,366,254,2026-07-11T13:40:33.314941+00:00,"use, utilization",2026-07-11T13:40:33.314941+00:00
595,488,242,2026-07-11T13:40:33.314941+00:00,"era, period",2026-07-11T13:40:33.314941+00:00
596,554,272,2026-07-11T13:40:33.314941+00:00,triangle,2026-07-11T13:40:33.314941+00:00
597,820,215,2026-07-11T13:40:33.314941+00:00,library,2026-07-11T13:40:33.314941+00:00
598,1078,280,2026-07-11T13:40:33.314941+00:00,"time, hour",2026-07-11T13:40:33.314941+00:00
599,450,225,2026-07-11T13:40:33.314941+00:00,bedroom,2026-07-11T13:40:33.314941+00:00
600,771,256,2026-07-11T13:40:33.314941+00:00,"number, phone number",2026-07-11T13:40:33.314941+00:00
601,648,280,2026-07-11T13:40:33.314941+00:00,"human being, person",2026-07-11T13:40:33.314941+00:00
602,577,275,2026-07-11T13:40:33.314941+00:00,"valley floor, bottom of valley",2026-07-11T13:40:33.314941+00:00
